ticker,fiscal_year,statement_type,item_id,item_name_vi,item_name_en,raw_value,currency,value_vnd,audit_status,collected_at,sign_rule_x,value_processor,value_status,sign_rule_y
BMP,2022,cash_flow,cfa34,Lưu chuyển tiền thuần từ hoạt động tài chính,Net cash inflows/(outflows) from financing activities,-468722000000.0,VND,-468722000000.0,audited,7/27/2026,signed,-468722000000.0,reported,signed
BMP,2022,cash_flow,cfa35,Lưu chuyển tiền thuần trong kỳ,Net increase in cash and cash equivalents,185618000000.0,VND,185618000000.0,audited,7/27/2026,signed,185618000000.0,reported,signed
BMP,2022,cash_flow,cfa36,Tiền và tương đương tiền đầu kỳ,Cash and cash equivalents at the beginning of period,172939000000.0,VND,172939000000.0,audited,7/27/2026,always_positive,172939000000.0,reported,always_positive
BMP,2022,cash_flow,cfa37,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Effect of foreign exchange differences,15656349.0,VND,15656349.0,audited,7/27/2026,signed,15656349.0,reported,signed
BMP,2022,cash_flow,cfa38,Tiền và tương đương tiền cuối kỳ,Cash and cash equivalents at the end of period,358572000000.0,VND,358572000000.0,audited,7/27/2026,always_positive,358572000000.0,reported,always_positive
BMP,2022,cash_flow,cfa4,Lãi/lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Unrealized foreign exchange gain/(loss),-148377709.0,VND,-148377709.0,audited,7/27/2026,signed,-148377709.0,reported,signed
BMP,2022,cash_flow,cfa5,Lãi/(lỗ) từ thanh lý tài sản cố định,Profit/loss from liquidating fixed assets,0.0,VND,0.0,audited,7/27/2026,signed,0.0,zero_reported,signed
BMP,2022,cash_flow,cfa6,(Lãi)/lỗ từ hoạt động đầu tư,Profit/loss from investing activities,-48613423156.0,VND,-48613423156.0,audited,7/27/2026,signed,-48613423156.0,reported,signed
BMP,2022,cash_flow,cfa7,Chi phí lãi vay,Interest expense,27578302.0,VND,27578302.0,audited,7/27/2026,signed,27578302.0,reported,signed
BMP,2022,cash_flow,cfa8,Thu lãi và cổ tức,Interest income and dividend,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
BMP,2022,cash_flow,cfa9,Lợi nhuận/(lỗ) từ hoạt động kinh doanh trước những thay đổi vốn lưu động,Operating profit/(loss) before changes in Working Capital,989886000000.0,VND,989886000000.0,audited,7/27/2026,signed,989886000000.0,reported,signed
BMP,2022,income_statement,isa1,Doanh thu bán hàng và cung cấp dịch vụ,Sales,5824830000000.0,VND,5824830000000.0,audited,7/27/2026,always_positive,5824830000000.0,reported,always_positive
BMP,2022,income_statement,isa10,Chi phí quản lý doanh nghiệp,General and admin expenses,-128937000000.0,VND,-128937000000.0,audited,7/27/2026,,-128937000000.0,reported,
BMP,2022,income_statement,isa102,Lãi/(lỗ) từ công ty liên doanh (từ năm 2015),Gain/(loss) from joint ventures (from 2015),-4940850444.0,VND,-4940850444.0,audited,7/27/2026,signed,-4940850444.0,reported,signed
BMP,2022,income_statement,isa11,Lãi/(lỗ) từ hoạt động kinh doanh,Operating profit/(loss),868083000000.0,VND,868083000000.0,audited,7/27/2026,signed,868083000000.0,reported,signed
BMP,2022,income_statement,isa12,Thu nhập khác,Other incomes,4010454930.0,VND,4010454930.0,audited,7/27/2026,always_positive,4010454930.0,reported,always_positive
BMP,2022,income_statement,isa13,Chi phí khác,Other expenses,-750994034.0,VND,-750994034.0,audited,7/27/2026,expense_negative,-750994034.0,reported,expense_negative
BMP,2022,income_statement,isa14,"Thu nhập khác, ròng",Net other income/(expenses),3259460896.0,VND,3259460896.0,audited,7/27/2026,always_positive,3259460896.0,reported,always_positive
BMP,2022,income_statement,isa15,Lãi/(lỗ) từ công ty liên doanh,Income from investments in other entities,0.0,VND,0.0,audited,7/27/2026,signed,0.0,zero_reported,signed
BMP,2022,income_statement,isa16,Lãi/(lỗ) trước thuế,Net accounting profit/(loss) before tax,871342000000.0,VND,871342000000.0,audited,7/27/2026,signed,871342000000.0,reported,signed
BMP,2022,income_statement,isa17,Thuế thu nhập doanh nghiệp - hiện thời,Business income tax - current,-176955000000.0,VND,-176955000000.0,audited,7/27/2026,expense_negative,-176955000000.0,reported,expense_negative
BMP,2022,income_statement,isa18,Thuế thu nhập doanh nghiệp - hoãn lại,Business income tax - deferred,-118926589.0,VND,-118926589.0,audited,7/27/2026,expense_negative,-118926589.0,reported,expense_negative
BMP,2022,income_statement,isa19,Chi phí thuế thu nhập doanh nghiệp,Corporate income tax expenses,-177074000000.0,VND,-177074000000.0,audited,7/27/2026,expense_negative,-177074000000.0,reported,expense_negative
BMP,2022,income_statement,isa2,Các khoản giảm trừ doanh thu,Sales deductions,-16488880365.0,VND,-16488880365.0,audited,7/27/2026,expense_negative,-16488880365.0,reported,expense_negative
BMP,2022,income_statement,isa20,Lãi/(lỗ) thuần sau thuế,Net profit/(loss) after tax,694269000000.0,VND,694269000000.0,audited,7/27/2026,signed,694269000000.0,reported,signed
BMP,2022,income_statement,isa21,Lợi ích của cổ đông thiểu số,Minority interests,0.0,VND,0.0,audited,7/27/2026,signed,0.0,zero_reported,signed
BMP,2022,income_statement,isa22,Lợi nhuận của Cổ đông của Công ty mẹ,Attributable to parent company,694269000000.0,VND,694269000000.0,audited,7/27/2026,signed,694269000000.0,reported,signed
BMP,2022,income_statement,isa23,Lãi cơ bản trên cổ phiếu (VND),EPS basic (VND),8481.0,VND,8481.0,audited,7/27/2026,signed,8481.0,reported,signed
BMP,2022,income_statement,isa24,Lãi trên cổ phiếu pha loãng (VND),EPS diluted (VND),0.0,VND,0.0,audited,7/27/2026,signed,0.0,zero_reported,signed
BMP,2022,income_statement,isa3,Doanh thu thuần,Net sales,5808340000000.0,VND,5808340000000.0,audited,7/27/2026,always_positive,5808340000000.0,reported,always_positive
BMP,2022,income_statement,isa4,Giá vốn hàng bán,Cost of sales,-4200680000000.0,VND,-4200680000000.0,audited,7/27/2026,expense_negative,-4200680000000.0,reported,expense_negative
BMP,2022,income_statement,isa5,Lợi nhuận gộp,Gross Profit,1607660000000.0,VND,1607660000000.0,audited,7/27/2026,signed,1607660000000.0,reported,signed
BMP,2022,income_statement,isa6,Doanh thu hoạt động tài chính,Financial income,55197905430.0,VND,55197905430.0,audited,7/27/2026,always_positive,55197905430.0,reported,always_positive
BMP,2022,income_statement,isa7,Chi phí tài chính,Financial expenses,-157565000000.0,VND,-157565000000.0,audited,7/27/2026,expense_negative,-157565000000.0,reported,expense_negative
BMP,2022,income_statement,isa8,Chi phí lãi vay,Interest expenses,-27578302.0,VND,-27578302.0,audited,7/27/2026,expense_negative,-27578302.0,reported,expense_negative
BMP,2022,income_statement,isa9,Chi phí bán hàng,Selling expenses,-503332000000.0,VND,-503332000000.0,audited,7/27/2026,expense_negative,-503332000000.0,reported,expense_negative
BMP,2023,balance_sheet,bsa1,TÀI SẢN NGẮN HẠN,CURRENT ASSETS,2593900000000.0,VND,2593900000000.0,audited,7/27/2026,always_positive,2593900000000.0,reported,always_positive
BMP,2023,balance_sheet,bsa10,Trả trước người bán,Prepayments to suppliers,20580723083.0,VND,20580723083.0,audited,7/27/2026,always_positive,20580723083.0,reported,always_positive
BMP,2023,balance_sheet,bsa11,Phải thu nội bộ,Intercompany receivables,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
BMP,2023,balance_sheet,bsa12,Phải thu hợp đồng xây dựng đang thực hiện,Construction contract in progress receivables,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
BMP,2023,balance_sheet,bsa120,Cổ phiếu ưu đãi,Preferred shares,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
BMP,2023,balance_sheet,bsa13,Phải thu khác,Other receivables,28831417912.0,VND,28831417912.0,audited,7/27/2026,always_positive,28831417912.0,reported,always_positive
BMP,2023,balance_sheet,bsa14,Dự phòng nợ khó đòi,Provision for doubtful debts,-7902959002.0,VND,-7902959002.0,audited,7/27/2026,contra_asset,-7902959002.0,reported,contra_asset
BMP,2023,balance_sheet,bsa15,"Hàng tồn kho, ròng","Inventories, Net",364226000000.0,VND,364226000000.0,audited,7/27/2026,always_positive,364226000000.0,reported,always_positive
BMP,2023,balance_sheet,bsa159,Phải thu cho vay ngắn hạn,Short-term loans receivables,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
BMP,2023,balance_sheet,bsa16,Hàng tồn kho,Inventories,364666000000.0,VND,364666000000.0,audited,7/27/2026,always_positive,364666000000.0,reported,always_positive
BMP,2023,balance_sheet,bsa160,Giao dịch mua bán lại trái phiếu Chính phủ,Government bonds purchased for resale,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
BMP,2023,balance_sheet,bsa161,Trả trước người bán dài hạn,Long-term prepayments to suppliers,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
BMP,2023,balance_sheet,bsa162,Phải thu cho vay dài hạn,Long-term loans receivables,20000000000.0,VND,20000000000.0,audited,7/27/2026,always_positive,20000000000.0,reported,always_positive
BMP,2023,balance_sheet,bsa163,Tài sản dở dang dài hạn,Long-term incomplete assets,12421681336.0,VND,12421681336.0,audited,7/27/2026,always_positive,12421681336.0,reported,always_positive
BMP,2023,balance_sheet,bsa164,"Chi phí sản xuất, kinh doanh dở dang dài hạn",Long-term cost of work in progress,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
BMP,2023,balance_sheet,bsa165,Đầu tư nắm giữ đến ngày đáo hạn,Held-to-maturity investment,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
BMP,2023,balance_sheet,bsa166,"Thiết bị, vật tư, phụ tùng thay thế dài hạn","Long-term equipment, material and spare parts",21111350606.0,VND,21111350606.0,audited,7/27/2026,always_positive,21111350606.0,reported,always_positive
BMP,2023,balance_sheet,bsa167,Doanh thu chưa thực hiện ngắn hạn,Short-term unrealized revenue,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
BMP,2023,balance_sheet,bsa168,Quỹ bình ổn giá,Price stabilization fund,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
BMP,2023,balance_sheet,bsa169,Giao dịch mua bán lại trái phiếu chính phủ,Government bonds purchased for resale,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
BMP,2023,balance_sheet,bsa17,Dự phòng giảm giá hàng tồn kho,Provision for decline in inventories,-439825373.0,VND,-439825373.0,audited,7/27/2026,contra_asset,-439825373.0,reported,contra_asset
BMP,2023,balance_sheet,bsa170,Người mua trả tiền trước dài hạn,Long-term advances from customers,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
BMP,2023,balance_sheet,bsa171,Chi phí phải trả dài hạn,Long-term accrued expenses,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
BMP,2023,balance_sheet,bsa172,Phải trả nội bộ về vốn kinh doanh,Intra-company payables for operating capital received,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
BMP,2023,balance_sheet,bsa173,Trái phiếu chuyển đổi,Convertible bonds,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
BMP,2023,balance_sheet,bsa174,Cổ phiếu ưu đãi,Preferred shares,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
BMP,2023,balance_sheet,bsa175,Cổ phiếu phổ thông,Common shares,818609000000.0,VND,818609000000.0,audited,7/27/2026,always_positive,818609000000.0,reported,always_positive
BMP,2023,balance_sheet,bsa176,Quyền chọn chuyển đổi trái phiếu,Conversion options on convertible bonds,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
BMP,2023,balance_sheet,bsa177,LNST chưa phân phối lũy kế đến cuối kỳ trước,Beginning accumulated undistributed earnings,158376000000.0,VND,158376000000.0,audited,7/27/2026,signed,158376000000.0,reported,signed
BMP,2023,balance_sheet,bsa178,LNST chưa phân phối kỳ này,Current period undistributed earnings,508910000000.0,VND,508910000000.0,audited,7/27/2026,signed,508910000000.0,reported,signed
BMP,2023,balance_sheet,bsa18,Tài sản lưu động khác,Other current assets,44231773829.0,VND,44231773829.0,audited,7/27/2026,always_positive,44231773829.0,reported,always_positive
BMP,2023,balance_sheet,bsa188,Xây dựng cơ bản đang dở dang,Construction in progress,12421681336.0,VND,12421681336.0,audited,7/27/2026,always_positive,12421681336.0,reported,always_positive
BMP,2023,balance_sheet,bsa19,Chi phí trả trước ngắn hạn,Short-term prepayments,658775390.0,VND,658775390.0,audited,7/27/2026,always_positive,658775390.0,reported,always_positive
BMP,2023,balance_sheet,bsa2,Tiền và tương đương tiền,Cash and cash equivalents,821414000000.0,VND,821414000000.0,audited,7/27/2026,always_positive,821414000000.0,reported,always_positive
BMP,2023,balance_sheet,bsa20,Thuế GTGT được khấu trừ,VAT to be claimed,43572998439.0,VND,43572998439.0,audited,7/27/2026,always_positive,43572998439.0,reported,always_positive
BMP,2023,balance_sheet,bsa209,Lợi thế thương mại,Goodwill,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
BMP,2023,balance_sheet,bsa21,Phải thu thuế khác,Other taxes receivable,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
BMP,2023,balance_sheet,bsa210,Lợi ích cổ đông không kiểm soát,Minority interests,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
BMP,2023,balance_sheet,bsa211,Nguồn kinh phí đã hình thành TSCĐ,Funds used for fixed asset acquisitions,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
BMP,2023,balance_sheet,bsa22,Tài sản lưu động khác,Other current assets,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
BMP,2023,balance_sheet,bsa23,TÀI SẢN DÀI HẠN,LONG-TERM ASSETS,661101000000.0,VND,661101000000.0,audited,7/27/2026,always_positive,661101000000.0,reported,always_positive
BMP,2023,balance_sheet,bsa24,Phải thu dài hạn,Long-term trade receivables,20000000000.0,VND,20000000000.0,audited,7/27/2026,always_positive,20000000000.0,reported,always_positive
BMP,2023,balance_sheet,bsa25,Phải thu khách hàng dài hạn,Long-term trade receivables from customers,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
BMP,2023,balance_sheet,bsa26,Phải thu nội bộ dài hạn,Long-term intercompany receivables,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
BMP,2023,balance_sheet,bsa27,Phải thu dài hạn khác,Other long-term receivables,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
BMP,2023,balance_sheet,bsa28,Dự phòng phải thu dài hạn,Provision for doubtful LT receivable,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
BMP,2023,balance_sheet,bsa29,Tài sản cố định,Fixed assets,285790000000.0,VND,285790000000.0,audited,7/27/2026,always_positive,285790000000.0,reported,always_positive
BMP,2023,balance_sheet,bsa3,Tiền,Cash,35914457106.0,VND,35914457106.0,audited,7/27/2026,always_positive,35914457106.0,reported,always_positive
BMP,2023,balance_sheet,bsa30,GTCL TSCĐ hữu hình,Tangible fixed assets,279883000000.0,VND,279883000000.0,audited,7/27/2026,always_positive,279883000000.0,reported,always_positive
BMP,2023,balance_sheet,bsa31,Nguyên giá TSCĐ hữu hình,Cost,2105230000000.0,VND,2105230000000.0,audited,7/27/2026,always_positive,2105230000000.0,reported,always_positive
BMP,2023,balance_sheet,bsa32,Khấu hao lũy kế TSCĐ hữu hình,Accumulated depreciation,-1825340000000.0,VND,-1825340000000.0,audited,7/27/2026,contra_asset,-1825340000000.0,reported,contra_asset
BMP,2023,balance_sheet,bsa33,GTCL tài sản thuê tài chính,Finance lease assets,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
BMP,2023,balance_sheet,bsa34,Nguyên giá tài sản thuê tài chính,Cost,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
BMP,2023,balance_sheet,bsa35,Khấu hao lũy kế tài sản thuê tài chính,Accumulated depreciation,0.0,VND,0.0,audited,7/27/2026,contra_asset,0.0,zero_reported,contra_asset
